Timestamp_Mesin,Tanggal_Pasar,DXY_Index,US_10Y_Yield,US_2Y_Futures,VIX_Fear,USD_SGD,USD_IDR,USD_JPY,JPY/IDR,USD_CNY,IHSG_Indo,Indo_Foreign_Flow,Gold_XAU,Minyak_Crude,Tembaga_Copper,RareEarth_REMX,Gas_Alam,Minyak_Kedelai,Indeks_Komoditas,Nasdaq_IXIC,Semicon_SOXX,Software_IGV,CyberSec_CIBR,Biotech_IBB,Power_XLU,Energy_XLE,Bitcoin
2026-08-30 05:17:23,2026-07-10,100.97,4.569,102.9414,15.03,1.292,18125.0,162.363,111.6274,6.7921,5924.3599,11.85,4104.1001,71.41,6.2335,79.76,2.94,70.86,27.52,26281.6094,581.34,92.41,91.88,192.06,45.41,55.08,64127.1406
2026-08-30 05:17:23,2026-07-13,101.28,4.609,102.8438,17.16,1.2925,18065.0,161.878,111.5082,6.7766,6037.8418,11.98,3997.0,78.14,6.233,76.27,2.897,73.04,28.33,25873.1797,553.61,92.7,91.84,189.55,45.72,56.74,62239.1211
2026-08-30 05:17:23,2026-07-14,100.94,4.585,102.9727,16.5,1.2941,18111.0,162.429,111.4966,6.7795,6039.521,12.07,4061.1001,79.34,6.33,79.14,2.904,73.04,28.63,26107.0098,567.92,93.63,94.73,188.67,45.69,56.95,64956.1133
2026-08-30 05:17:23,2026-07-15,100.5,4.545,103.0977,15.67,1.2907,18157.0,162.187,111.9479,6.77,6041.9722,12.01,4044.0,79.6,6.2935,76.65,2.924,72.92,28.79,26269.2305,555.27,93.94,93.09,189.9,45.22,56.5,64712.375
2026-08-30 05:17:23,2026-07-16,100.73,4.569,103.0391,16.73,1.2884,18068.8008,162.072,111.4838,6.7682,6108.209,12.17,3985.6001,78.95,6.296,73.23,2.858,72.43,28.46,25881.9492,530.5,93.7,91.89,189.51,45.47,57.02,63789.2812
2026-08-30 05:17:23,2026-07-17,100.75,4.541,103.0117,18.77,1.2901,17985.0,162.376,110.7563,6.7725,6175.5352,12.42,4012.7,82.49,6.22,72.67,2.911,74.81,28.98,25520.2402,521.81,92.8,92.36,189.76,45.17,57.68,63899.4609
2026-08-30 05:17:23,2026-07-20,100.99,4.598,102.9375,18.65,1.2921,17934.0,162.512,110.3512,6.7725,6231.7798,12.53,4010.3,83.23,6.299,69.85,2.86,74.68,29.14,25508.0703,524.14,92.98,91.79,186.53,44.94,57.94,65230.0273
2026-08-30 05:17:23,2026-07-21,101.18,4.628,102.8594,17.05,1.2909,17931.0,162.487,110.3484,6.7725,6340.02,12.7,4071.1001,84.91,6.511,71.95,2.865,74.3,29.57,25837.2109,552.69,91.82,90.58,189.31,44.92,58.5,66505.125
2026-08-30 05:17:23,2026-07-22,101.14,4.657,102.7852,16.64,1.2919,17911.0,163.186,109.7357,6.7656,6334.4761,12.67,4146.8999,86.83,6.451,70.96,2.925,75.48,29.86,25690.9004,555.52,89.02,89.33,187.0,45.93,59.2,66100.7969
2026-08-30 05:17:23,2026-07-23,101.43,4.703,102.6797,18.7,1.291,17917.0,163.081,109.8532,6.7725,6315.311,12.4,4046.6001,92.19,6.305,69.53,2.916,75.59,30.31,25137.6895,551.24,87.1,87.72,188.98,46.19,59.38,65044.8125
2026-08-30 05:17:23,2026-07-24,101.47,4.679,102.7383,18.58,1.2928,17967.0,163.832,109.6552,6.7725,6196.4302,12.26,4067.6001,89.31,6.32,67.51,2.871,74.33,30.1,24975.8203,527.01,87.98,88.4,188.14,46.29,59.62,64098.4961
2026-08-30 05:17:23,2026-07-27,101.51,4.641,102.7656,18.67,1.2892,17958.0,163.611,109.7265,6.7718,6185.7832,12.14,4074.5,82.61,6.339,68.72,2.767,71.46,29.01,24932.0801,516.23,90.91,89.1,188.33,45.68,58.36,63724.8984
2026-08-30 05:17:23,2026-07-28,101.38,4.604,102.8516,18.21,1.2911,18053.0,163.771,110.2557,6.7657,6130.5879,12.04,4036.3,79.26,6.322,66.09,2.662,70.76,28.6,24876.9102,491.46,91.78,89.28,190.52,45.52,57.57,63871.3633
2026-08-30 05:17:23,2026-07-29,100.8,4.622,102.9141,20.66,1.2924,18053.0,163.864,110.1673,6.771,6091.3862,12.0,4034.7,84.46,6.2735,64.59,2.725,69.17,29.42,24442.9395,465.0,92.37,88.79,188.53,44.91,58.65,63908.168
2026-08-30 05:17:23,2026-07-30,100.01,4.663,102.9219,17.09,1.2887,18079.0,163.3,110.6568,6.7661,6186.3628,12.37,4100.1001,83.59,6.4445,66.45,2.758,68.35,29.32,25122.1797,504.53,93.31,90.02,189.96,44.66,58.96,64725.3086
2026-08-30 05:17:23,2026-07-31,99.8,4.745,102.8047,15.99,1.282,18040.0996,160.183,112.7481,6.755,6236.126,12.37,4049.1001,84.67,6.436,65.97,2.747,67.12,29.45,25373.8496,504.89,94.58,91.83,186.41,44.35,59.55,62813.7461
2026-08-30 05:17:23,2026-08-03,99.96,4.686,102.8789,15.86,1.2811,18030.0,157.582,114.3321,6.7509,6234.4971,12.47,4033.7,80.34,6.514,67.63,2.781,68.69,28.88,25913.9004,507.68,97.42,93.91,185.91,44.36,58.79,63460.8984
2026-08-30 05:17:23,2026-08-04,99.89,4.627,102.9922,16.5,1.2821,17963.3008,157.529,114.0078,6.7523,6319.6128,12.72,4095.3999,75.77,6.6185,71.52,2.682,68.18,28.31,26584.9902,542.21,102.0,97.94,190.15,44.11,58.52,64055.9531
2026-08-30 05:17:23,2026-08-05,99.69,4.617,103.0234,15.81,1.2818,17963.0,157.692,113.8495,6.7532,6351.1392,12.7,4245.7998,75.22,6.703,72.46,2.688,67.75,28.48,26363.4395,530.7,101.31,97.57,191.8,43.66,57.31,64597.5
2026-08-30 05:17:23,2026-08-06,99.97,4.67,102.9023,15.15,1.2807,17873.0,157.6,113.3987,6.7497,6343.7109,12.61,4242.0,77.29,6.687,73.42,2.64,67.7,28.86,26348.3496,532.52,99.42,96.39,192.97,43.38,58.16,64262.1133
2026-08-30 05:17:23,2026-08-07,99.6,4.66,102.9766,14.9,1.2834,17912.0,158.409,113.0844,6.7488,6409.6538,12.91,4340.7002,78.18,6.5705,77.04,2.662,68.16,28.91,26690.6191,543.27,102.69,97.85,197.71,43.61,57.5,64880.1914
2026-08-30 05:17:23,2026-08-10,99.81,4.699,102.918,15.46,1.2786,17794.0,157.891,112.7319,6.7474,6365.374,12.75,4361.7998,82.13,6.5945,78.45,2.794,69.46,29.93,26605.3594,529.39,105.01,100.6,200.02,43.13,60.18,63910.5859
2026-08-30 05:17:23,2026-08-11,99.82,4.684,102.957,15.28,1.2803,17791.0,159.156,111.7838,6.7474,6267.8799,12.48,4383.0,83.2,6.612,76.72,2.767,68.45,29.97,26445.4492,534.2,103.92,99.92,199.74,43.63,60.93,63551.875
2026-08-30 05:17:23,2026-08-12,100.01,4.682,102.9922,14.55,1.2797,17822.0,159.265,111.8945,6.745,6373.8491,12.69,4408.8999,83.27,6.597,77.03,2.804,68.96,30.11,26588.4902,546.61,103.08,100.39,200.72,43.84,61.03,63402.4336
2026-08-30 05:17:23,2026-08-13,99.96,4.641,103.1094,14.63,1.2799,17853.0,159.328,112.0459,6.7433,6301.7651,12.48,4363.6001,81.25,6.5925,76.13,2.727,68.67,29.78,26803.0293,550.74,106.28,102.2,198.94,44.04,61.06,63402.1719
2026-08-30 05:17:23,2026-08-14,99.67,4.696,103.0547,14.25,1.2803,17863.0,159.426,112.0387,6.7428,6401.8882,12.6,4380.3999,82.4,6.5995,78.55,2.733,69.05,30.0,26729.1602,550.42,104.08,99.6,198.26,44.31,61.91,62975.5938
2026-08-30 05:17:23,2026-08-17,99.64,4.724,103.0352,15.19,1.279,17830.0,159.223,112.0137,6.7428,6401.8882,12.6,4417.7998,84.5,6.604,78.93,2.69,71.44,30.56,26644.9102,559.12,101.99,97.79,201.93,44.18,62.58,64506.2539
2026-08-30 05:17:23,2026-08-18,99.65,4.706,103.0547,15.84,1.2773,17824.0,159.34,111.8316,6.7399,6449.8301,12.56,4366.0,84.94,6.4825,76.55,2.776,69.69,30.48,26289.7109,531.39,101.96,97.44,203.56,44.02,63.68,64680.7109
2026-08-30 05:17:23,2026-08-19,98.83,4.653,103.0469,14.89,1.2783,17768.5,159.55,111.3629,6.7426,6394.125,12.58,4489.3999,85.83,6.4875,75.99,2.814,69.86,30.76,26331.0898,519.67,102.81,95.54,216.96,44.02,63.58,69266.1875
2026-08-30 05:17:23,2026-08-20,98.9,4.696,103.0352,16.01,1.2713,17807.0,158.276,112.5202,6.7295,6501.585,12.5,4516.2998,87.83,6.46,75.69,2.733,71.18,31.11,26067.1699,522.35,101.91,93.45,210.83,43.77,63.75,73032.7578
2026-08-30 05:17:23,2026-08-21,98.8,4.738,102.9531,15.13,1.2714,17755.0,158.883,111.7296,6.7225,6525.6899,12.77,4624.1001,87.06,6.5795,80.75,2.773,69.35,31.26,26180.4609,520.05,103.37,94.85,213.56,42.77,63.64,78335.1875
2026-08-30 05:17:23,2026-08-24,99.0,4.704,102.9531,15.85,1.2692,17655.0,158.904,111.081,6.721,6501.667,12.65,4640.7998,85.01,6.599,79.75,2.782,67.13,30.94,25980.1895,506.18,102.45,93.23,212.53,43.22,63.11,78964.4844
2026-08-30 05:17:23,2026-08-25,98.92,4.639,103.0195,15.45,1.2699,17714.5996,159.139,111.3146,6.7219,6501.667,12.79,4638.1001,82.36,6.7095,79.12,2.77,67.52,30.43,26151.3008,514.06,101.85,92.46,216.4,43.31,62.06,78564.9766
2026-08-30 05:17:23,2026-08-26,99.17,4.664,102.9805,15.21,1.2689,17695.0,159.223,111.1272,6.7203,6405.6851,12.5,4598.2002,82.23,6.5945,78.07,2.842,67.22,30.5,26130.1992,515.4,102.39,93.66,215.23,43.51,62.43,79027.4219
2026-08-30 05:17:23,2026-08-27,99.16,4.672,102.9766,14.51,1.2714,17778.0,159.255,111.6302,6.7225,6521.75,12.64,4609.7002,83.53,6.587,79.25,2.907,68.0,30.86,26541.3496,525.43,110.32,100.79,214.8,43.18,62.29,80257.5391
2026-08-30 05:17:23,2026-08-28,99.7,4.72,102.7656,14.43,1.2708,17749.0,160.038,110.46,6.7225,6518.1211,12.66,4478.1001,83.4,6.562,77.42,2.888,70.59,30.79,26402.4199,508.62,109.5,98.56,208.95,42.73,62.68,80257.5391
